creative_id,campaign_id,advertiser_name,app_name,vertical,format,creative_status,fatigue_day,total_days_active,total_spend_usd,total_impressions,total_clicks,total_conversions,total_revenue_usd,overall_ctr,overall_cvr,overall_ipm,overall_roas,first_7d_ctr,last_7d_ctr,ctr_decay_pct,first_7d_cvr,last_7d_cvr,cvr_decay_pct,peak_rolling_ctr_5,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file,peak_day_impressions,first_7d_impressions,first_7d_clicks,first_7d_conversions,last_7d_impressions,last_7d_clicks,last_7d_conversions,perf_score
500890,20148,SnapMeal,SnapMeal Express,food_delivery,banner,stable,,46,22381.489999999998,5337383,21186,1753,32536.84,0.003969361014564628,0.08274332106107807,0.32843811283544766,1.453738781466292,0.00828647365124889,0.0018049844258639519,-0.7821770149969747,0.08612631860061423,0.07522697795071336,-0.1265506389567561,0.008487445691829607,320,480,en,2026-01-30,discount,last-minute deal,Get offer,"Your cravings, delivered",Free delivery over $15,orange,playful,0,0.606,42,0.662,0.506,0.405,0.34,0.262,0,1,1,0,0,1,assets/creative_500890.png,165728,903762,7489,645,854301,1542,116,0.2265432098765432
500891,20148,SnapMeal,SnapMeal Express,food_delivery,native,stable,,41,18031.95,3906798,17721,1642,30629.87,0.004535939662096684,0.09265842785395859,0.4202930379302948,1.6986443507219129,0.00988618563025118,0.001813916366362735,-0.8165200984278252,0.09667590027700831,0.07686274509803921,-0.2049440979830328,0.010261176689283391,320,320,es,2026-02-04,urgency,free delivery,Claim reward,2-for-1 tonight,Free delivery over $15,black,premium,0,0.932,47,0.665,0.421,0.02,0.585,0.334,1,4,1,0,0,1,assets/creative_500891.png,123802,730312,7220,698,702899,1275,98,0.3808641975308642
500892,20148,SnapMeal,SnapMeal Express,food_delivery,rewarded_video,fatigued,13,48,24592.14,3494423,26449,2879,52968.44,0.007568917672531345,0.10885099625694733,0.8238842292418519,2.153876807793059,0.015090839237566498,0.0024220375265067385,-0.8395027944849203,0.11192660550458716,0.1012448132780083,-0.0954356846473029,0.015631120479006173,360,640,es,2026-01-28,combo,fast,Order now,2-for-1 tonight,Late-night deals available,purple,excited,10,0.351,76,0.883,0.412,0.369,0.534,0.429,0,3,1,1,0,0,assets/creative_500892.png,103060,577834,8720,976,497515,1205,122,0.726851851851852
500893,20148,SnapMeal,SnapMeal Express,food_delivery,interstitial,stable,,49,23851.239999999998,4126766,22836,1912,35375.47,0.005533630935216583,0.0837274478892976,0.4633167957669517,1.4831711055693542,0.012326920919267388,0.0017442690021915585,-0.8584992137440253,0.08685162846803378,0.07077205882352941,-0.18513837826797386,0.01273352970676566,360,640,en,2026-01-27,food-closeup,discover,Book now,Hungry? We got you,Late-night deals available,orange,calm,8,0.605,49,0.99,0.409,0.383,0.433,0.386,1,2,0,1,0,0,assets/creative_500893.png,148544,739763,9119,792,623757,1088,77,0.45740740740740743
500894,20149,MoonScreen,MoonScreen Box,entertainment,interstitial,stable,,45,16694.96,3528793,22128,1875,42766.26,0.006270699358109133,0.08473427331887201,0.5313431533104946,2.561626982035297,0.009426919041898794,0.002576957122411668,-0.7266384583384933,0.08923712114103406,0.08186195826645265,-0.08264680415816417,0.009667674578225401,360,640,es,2026-01-21,celebrity,trending,Order now,Exclusive tonight,Start free today,purple,adventurous,5,0.458,45,0.713,0.411,0.522,0.877,0.359,2,2,0,0,0,1,assets/creative_500894.png,330187,1130486,10657,951,483516,1246,102,0.6731481481481482
500895,20149,MoonScreen,MoonScreen Box,entertainment,native,stable,,43,14502.55,3856843,19321,1704,38568.77,0.0050095375933114205,0.08819419284716112,0.44181212457961083,2.6594474764782743,0.008679896993212102,0.001770177409662164,-0.7960600902238255,0.09030387630194352,0.07841328413284133,-0.1316731092400103,0.008934749024679483,320,320,pt,2026-01-23,ugc,exclusive,Book now,A new season drops,New hits every week,orange,premium,0,0.278,20,0.755,0.405,0.565,0.612,0.79,2,1,0,0,0,1,assets/creative_500895.png,185041,1072939,9313,841,612368,1084,85,0.54320987654321
500896,20149,MoonScreen,MoonScreen Box,entertainment,native,stable,,37,12469.93,3250723,19095,1729,38828.72,0.005874077858987062,0.09054726368159204,0.5318816767839031,3.113788128722455,0.009463475781939736,0.0026873348360617823,-0.7160308856931468,0.09784930921521151,0.08433734939759036,-0.1380894758071588,0.00964744348125363,320,320,pt,2026-01-29,drama,trending,Get offer,Watch what’s trending,Start free today,blue,urgent,0,0.156,24,0.739,0.53,0.37,0.532,0.685,2,0,0,0,0,0,assets/creative_500896.png,127170,741905,7021,687,648598,1743,147,0.6749999999999999
500897,20149,MoonScreen,MoonScreen Box,entertainment,native,stable,,44,15162.7,3986442,22798,2179,49237.51,0.005718884157853043,0.09557855952276516,0.5466027098851557,3.2472785189972764,0.009090932730738327,0.0024603532806611343,-0.7293618428896553,0.09696796338672768,0.09668874172185431,-0.0028795248979271992,0.009329081503926707,320,320,es,2026-01-22,trailer,free shipping,Order now,Watch what’s trending,Start free today,purple,trustworthy,0,0.223,20,0.982,0.693,0.08,0.476,0.716,0,2,0,0,1,1,assets/creative_500897.png,211399,1153677,10488,1017,613733,1510,146,0.6731481481481482
500898,20149,MoonScreen,MoonScreen Box,entertainment,native,top_performer,,30,11019.48,2899936,20679,2091,46446.54,0.0071308470255895305,0.1011170752937763,0.7210503955949372,4.214948436768341,0.010395603334319223,0.00434851529839117,-0.5816966886341917,0.10422412541733198,0.09576768612913192,-0.08113706163845436,0.010585890493381468,320,320,en,2026-02-05,drama,exclusive,Watch now,Binge starts now,Cancel anytime,blue,urgent,0,0.391,59,0.758,0.71,0.445,0.877,0.628,1,1,0,0,0,1,assets/creative_500898.png,127842,662684,6889,718,744392,3237,310,0.7842592592592593
500899,20149,MoonScreen,MoonScreen Box,entertainment,interstitial,stable,,36,10778.82,2267891,13507,1164,25719.09,0.0059557536054422365,0.08617753757311024,0.5132521801091852,2.3860765835221294,0.0096970163026761,0.0026323999688011857,-0.7285350579358396,0.08961141950832673,0.07078189300411522,-0.2101241851487673,0.009883599700719989,360,640,pt,2026-01-30,food-closeup,trending,Watch now,Exclusive tonight,Cancel anytime,blue,calm,0,0.59,59,0.67,0.585,0.442,0.613,0.541,0,1,0,0,0,0,assets/creative_500899.png,93349,520160,5044,452,461556,1215,86,0.6314814814814814
500900,20150,NeonArena,NeonArena Saga,gaming,rewarded_video,fatigued,12,65,44515.55,5134284,41106,8648,47538.85,0.008006179634784519,0.210382912470199,1.6843633893255614,1.0679155935397855,0.01393332831478024,0.0019094776230967514,-0.8629561020914716,0.21744954456152885,0.18623962040332148,-0.1435271994758136,0.014157908792434453,360,640,en,2026-01-07,feature-focus,challenge,Install now,Join the arena,Free rewards for new players,lime,trustworthy,30,0.136,39,0.664,0.543,0.347,0.829,0.868,2,2,1,0,0,0,assets/creative_500900.png,368169,1607369,22396,4870,441482,843,157,0.6327160493827161
500901,20150,NeonArena,NeonArena Saga,gaming,rewarded_video,fatigued,11,50,29999.73,3497213,23179,5248,28583.079999999998,0.006627849090118331,0.22641183830191122,1.500623496481341,0.9527779083345083,0.015024326792879305,0.0017629037601796444,-0.8826633775687598,0.2273211117681845,0.21461716937354988,-0.05588544898368142,0.01550643934995633,360,640,ja,2026-01-22,reward,free rewards,Order now,Win epic rewards,Play with friends tonight,purple,calm,30,0.338,45,0.694,0.66,0.375,0.283,0.813,1,2,0,0,1,0,assets/creative_500901.png,89408,562754,8455,1922,488966,862,185,0.5854938271604938
500902,20150,NeonArena,NeonArena Saga,gaming,rewarded_video,stable,,60,32403.36,3748120,22905,4965,28090.21,0.006111063679924869,0.21676489849377864,1.3246640982679316,0.8668918902237298,0.01289866395338978,0.0018627678986725823,-0.8555844306508159,0.21798333137692216,0.1992797118847539,-0.08580298031975298,0.012998484689507756,360,640,en,2026-01-12,competitive,fast,Get offer,Win epic rewards,Play with friends tonight,lime,playful,10,0.263,32,0.594,0.71,0.439,0.186,0.955,1,1,0,0,1,0,assets/creative_500902.png,140877,660456,8519,1857,447184,833,166,0.5472222222222222
500903,20150,NeonArena,NeonArena Saga,gaming,playable,fatigued,14,58,30509.26,3188020,26530,6266,34992.12,0.008321779662611902,0.23618545043347156,1.965483278022095,1.146934406144233,0.016771930695321645,0.0022562846164316153,-0.865472576925149,0.243403205918619,0.2354988399071926,-0.032474370999325375,0.017264086440924937,360,640,ja,2026-01-14,fantasy,power-up,Start now,Unlock rare gear,Free rewards for new players,purple,adventurous,20,0.552,64,0.655,0.789,0.824,0.724,1.0,1,2,0,0,1,1,assets/creative_500903.png,84635,483546,8110,1974,382044,862,203,0.6552469135802469
500904,20150,NeonArena,NeonArena Saga,gaming,interstitial,stable,,62,36083.58,5077127,33045,6087,33403.07,0.006508602207508302,0.18420335905583296,1.1989063893812386,0.9257138565519274,0.013212461554092123,0.0018153196511292817,-0.8626054922697545,0.188185948968892,0.17278617710583152,-0.08183274015641895,0.013638780163201518,360,640,ja,2026-01-10,competitive,competition,Book now,Join the arena,No ads in first week,blue,calm,5,0.429,38,0.785,0.525,0.517,0.91,0.909,1,2,0,0,0,0,assets/creative_500904.png,303945,1082690,14305,2692,510103,926,160,0.5645061728395062
500905,20150,NeonArena,NeonArena Saga,gaming,playable,fatigued,13,59,32802.02,3456350,24396,5272,29239.190000000002,0.007058312960203683,0.2161010001639613,1.5253084901702663,0.8913838233133204,0.01691551624633099,0.0018713831687457109,-0.8893688409213276,0.223861852433281,0.2106631989596879,-0.058958921898168315,0.017413173194614443,360,640,en,2026-01-13,reward,cashback,Start now,Level up today,No ads in first week,purple,premium,20,0.066,46,0.584,0.479,0.448,0.652,0.891,2,2,0,0,0,0,assets/creative_500905.png,108683,564866,9555,2139,410926,769,162,0.5996913580246913
500906,20151,ThreadMark,ThreadMark Club,ecommerce,banner,underperformer,,57,14370.75,3220403,14001,606,23435.39,0.004347592521805501,0.0432826226698093,0.18817520664339216,1.6307701407372615,0.008353713454639916,0.0018211957244866279,-0.78198968226818,0.04132569558101473,0.0334855403348554,-0.18971623189716236,0.008610265553250363,320,480,pt,2026-01-19,celebrity,free shipping,Install now,New collection drop,Shop bestsellers now,purple,adventurous,0,0.61,60,0.99,0.657,0.641,0.474,0.399,1,1,0,0,0,0,assets/creative_500906.png,92449,585129,4888,202,360752,657,22,0.18364197530864199
500907,20151,ThreadMark,ThreadMark Club,ecommerce,native,stable,,56,16550.24,3301757,20273,1159,44812.909999999996,0.006140064214295601,0.05716963448922212,0.3510252268716323,2.7076894353193666,0.011016451233842537,0.0022980700772019793,-0.7913965188587857,0.062276422764227644,0.06063947078280044,-0.026285260276180944,0.011361617639375097,320,320,en,2026-01-20,testimonial,limited offer,Book now,Up to 40% off,Only this weekend,white,adventurous,0,0.608,84,0.914,0.761,0.366,0.629,0.566,1,2,0,1,0,0,assets/creative_500907.png,91383,558256,6150,383,394679,907,55,0.562962962962963
500908,20151,ThreadMark,ThreadMark Club,ecommerce,interstitial,stable,,57,17136.17,2760043,17572,1012,39064.65,0.006366567477390751,0.05759162303664921,0.36666095419527883,2.2796605075696617,0.011614754855190668,0.002332925178836115,-0.7991412468087069,0.06011924478304074,0.062154696132596686,0.03385690151134657,0.01200442742000798,360,640,en,2026-01-19,ugc,free shipping,Learn more,Your next favorite pick,Only this weekend,purple,playful,0,0.257,66,0.782,0.712,0.302,0.705,0.202,1,1,0,0,0,1,assets/creative_500908.png,101467,519856,6038,363,310340,724,45,0.554320987654321
500909,20151,ThreadMark,ThreadMark Club,ecommerce,banner,underperformer,,59,18330.89,4095574,16089,861,32414.28,0.003928387083226918,0.05351482379265336,0.210226942548224,1.7682873008348203,0.006690942230544864,0.0018967214967150398,-0.7165240064312162,0.05101672482252437,0.062411347517730496,0.2233507292921182,0.006783153012170271,320,480,en,2026-01-17,testimonial,challenge,Start now,Up to 40% off,Free shipping over $25,orange,premium,0,0.69,47,0.99,0.67,0.163,0.333,0.227,1,1,1,0,0,0,assets/creative_500909.png,391377,1242127,8311,424,371694,705,44,0.18024691358024691
500910,20151,ThreadMark,ThreadMark Club,ecommerce,native,stable,,48,13738.48,2773770,17162,885,34588.28,0.0061872469599137635,0.05156741638503671,0.31906034025892555,2.517620581024975,0.01137102758361656,0.0023431647758052686,-0.7939355296981855,0.05417925478348439,0.05088495575221239,-0.06080369773332894,0.01172784107330281,320,320,pt,2026-01-28,ugc,before/after,Get offer,New collection drop,Free shipping over $25,pink,playful,0,0.819,70,0.986,0.426,0.53,0.65,0.595,2,3,0,1,0,0,assets/creative_500910.png,79901,436636,4965,269,385803,904,46,0.5234567901234567
500911,20151,ThreadMark,ThreadMark Club,ecommerce,rewarded_video,fatigued,14,52,14600.1,1913757,14046,925,35601.46,0.007339489809834791,0.06585504770041294,0.48334245152336475,2.4384394627434056,0.013977410311889121,0.002324932221342725,-0.8336650231005133,0.06864347420032688,0.06907894736842106,0.0063439849624060685,0.014827062197679894,360,640,en,2026-01-24,product-focus,new collection,Get offer,Flash sale live,Free shipping over $25,teal,premium,6,0.744,24,0.83,0.607,0.481,0.666,0.35,1,2,0,1,0,1,assets/creative_500911.png,63310,306423,4283,294,261513,608,42,0.6845679012345679
500912,20152,CoinBridge,CoinBridge Pay,fintech,banner,stable,,54,25542.44,4474006,14510,1285,123857.23,0.003243178484785224,0.08855961405926947,0.2872146349379057,4.849075890948555,0.005981008489382334,0.001865152960138514,-0.6881541025314394,0.08521393753385087,0.08679245283018867,0.01852414454748952,0.0061438531330637175,320,480,it,2026-01-11,testimonial,earn more,Learn more,"Your money, clearer","Fast signup, instant card",lime,trustworthy,0,0.196,56,0.859,0.788,0.336,0.281,0.338,0,0,1,0,0,0,assets/creative_500912.png,155968,926098,5539,472,568318,1060,92,0.3175925925925926
500913,20152,CoinBridge,CoinBridge Pay,fintech,banner,stable,,48,21450.65,3741770,12631,1154,111561.06,0.003375675148392338,0.09136252078220251,0.30841019089895955,5.2008242174479555,0.006386850699262927,0.0018108988192425447,-0.7164645136527881,0.09627894873796514,0.0821501014198783,-0.14674908173893975,0.00657140994234298,320,480,en,2026-01-17,discount,security,Claim reward,"Your money, clearer",No hidden fees,black,playful,0,0.428,52,0.93,0.572,0.455,0.38,0.423,2,2,0,0,0,0,assets/creative_500913.png,106295,601705,3843,370,544481,986,81,0.35061728395061725
500914,20152,CoinBridge,CoinBridge Pay,fintech,native,stable,,63,38817.4,6092891,21517,2285,223419.17,0.0035314926854919937,0.10619510154761351,0.3750272243504767,5.755644891208582,0.005752070762409756,0.0017831779322969598,-0.6899937420884716,0.10613867216252024,0.10867052023121387,0.02385415246967537,0.006357005795033994,320,320,en,2026-01-02,minimalist,limited offer,Try for free,Save with confidence,No hidden fees,black,premium,0,0.272,55,0.826,0.653,0.417,0.428,0.15,2,1,0,1,0,1,assets/creative_500914.png,458354,2361932,13586,1442,485089,865,94,0.43703703703703706
500915,20152,CoinBridge,CoinBridge Pay,fintech,banner,stable,,46,22505.36,3933188,13510,1256,120405.79,0.00343487267834642,0.09296817172464841,0.31933383301281304,5.350093933178584,0.006386270881544829,0.001747741048843802,-0.7263283876832631,0.09610821072615093,0.08831908831908832,-0.08104533783546142,0.006592348014755696,320,480,it,2026-01-19,testimonial,cashback,Order now,Secure & simple,Built for peace of mind,lime,premium,0,0.418,61,0.895,0.834,0.14,0.188,0.28,0,0,0,0,0,0,assets/creative_500915.png,112847,659853,4214,405,602492,1053,93,0.37006172839506174
500916,20152,CoinBridge,CoinBridge Pay,fintech,rewarded_video,stable,,59,30608.38,3150227,17069,1964,193114.74,0.005418339694250604,0.11506239381334583,0.623447135714347,6.309211398969824,0.009284659997316357,0.0020015747927294865,-0.7844213150176719,0.1173558142646862,0.10743801652892562,-0.08451049313493597,0.009482074792809672,360,640,en,2026-01-06,trust,earn more,Try for free,Secure & simple,"Fast signup, instant card",lime,playful,6,0.372,40,0.958,0.861,0.438,0.486,0.589,0,1,0,0,0,0,assets/creative_500916.png,174713,804876,7473,877,302262,605,65,0.7219135802469135
500917,20152,CoinBridge,CoinBridge Pay,fintech,playable,fatigued,13,56,26969.81,2504913,12590,1540,147253.65,0.005026122663741216,0.12231930103256553,0.6147918111327619,5.459943915066513,0.009958418705556225,0.0017602984000261754,-0.8232351488651476,0.12972768532526474,0.1579925650557621,0.21787854812663254,0.01014702138297644,360,640,en,2026-01-09,feature-focus,security,Book now,"Your money, clearer",Built for peace of mind,green,premium,20,0.516,81,0.739,0.746,0.398,0.397,0.195,1,2,0,0,0,0,assets/creative_500917.png,97310,531008,5288,686,305630,538,85,0.6672839506172838
500918,20153,DriftPass,DriftPass Trips,travel,native,stable,,53,35059.18,6448016,34188,1655,234438.91,0.005302096024575621,0.04840879840879841,0.25666809759777276,6.686947897811643,0.011198669539928421,0.001812005749323055,-0.8381945513382265,0.05014205636182139,0.050505050505050504,0.0072393150494223235,0.011556648929942464,320,320,ja,2026-01-23,destination,last-minute deal,Watch now,Book your next trip,Special fares today,orange,trustworthy,0,0.225,72,0.99,0.491,0.432,0.857,0.813,2,0,0,0,0,0,assets/creative_500918.png,217795,1162906,13023,653,928805,1683,85,0.49722222222222223
500919,20153,DriftPass,DriftPass Trips,travel,rewarded_video,fatigued,14,47,33778.53,3964672,28000,1497,213311.26,0.007062374895073287,0.053464285714285714,0.3775848292115968,6.314995353557423,0.013550503037409841,0.0024423363745933414,-0.8197604644011658,0.052849993897229344,0.048177083333333336,-0.08841837471131642,0.014151765919179741,360,640,pt,2026-01-29,feature-focus,power-up,Install now,Book your next trip,Special fares today,orange,trustworthy,20,0.181,58,0.748,0.357,0.53,0.727,0.533,0,1,0,0,0,0,assets/creative_500919.png,111795,604627,8193,433,628906,1536,74,0.6959876543209876
500920,20153,DriftPass,DriftPass Trips,travel,interstitial,stable,,58,45908.23,6639781,31175,1659,241275.04,0.00469518497673342,0.053215717722534084,0.2498576383769284,5.2555944761974045,0.010033371951156996,0.0018251917198222067,-0.8180879041754516,0.0556903819133989,0.050595238095238096,-0.0914905526430756,0.010659616000092267,360,640,pt,2026-01-18,family,limited offer,Get offer,Fly smarter,Special fares today,blue,playful,0,0.362,82,0.87,0.588,0.42,0.714,0.294,0,1,1,0,0,0,assets/creative_500920.png,332688,1560592,15658,872,736361,1344,68,0.4046296296296296
500921,20153,DriftPass,DriftPass Trips,travel,interstitial,stable,,59,44646.66,6443012,37910,1866,258029.38,0.005883894054519842,0.04922184120284885,0.2896160988059622,5.779365802503479,0.011086003823180401,0.0018972234627408103,-0.8288631780214806,0.050544945505449454,0.045454545454545456,-0.10071036777268227,0.011418943211148495,360,640,ja,2026-01-17,testimonial,challenge,Book now,Escape this weekend,Special fares today,white,premium,8,0.214,62,0.883,0.794,0.189,0.99,0.295,1,1,0,1,0,0,assets/creative_500921.png,620407,1804257,20002,1011,649370,1232,56,0.5441358024691358
500922,20153,DriftPass,DriftPass Trips,travel,banner,stable,,45,28294.7,5704798,22564,1110,158238.63,0.003955267127775602,0.04919340542457011,0.19457305937914016,5.592518386835697,0.009381527820781747,0.0018097783717563203,-0.8070912961802085,0.05090063916327717,0.045014245014245016,-0.11564479829320018,0.009774286990412896,320,480,ja,2026-01-31,discount,discover,Watch now,Escape this weekend,Flexible booking options,blue,premium,0,0.096,49,0.688,0.742,0.484,0.646,0.63,1,1,1,1,0,0,assets/creative_500922.png,161294,917228,8605,438,969732,1755,79,0.3317901234567901
500923,20153,DriftPass,DriftPass Trips,travel,interstitial,stable,,55,41092.61,5997760,29054,1574,223413.55,0.004844141812943499,0.05417498451159909,0.2624313076882036,5.436830369256175,0.010884885772135179,0.001745617085749564,-0.8396292692185833,0.055724093884719786,0.05019305019305019,-0.09925766945824266,0.011301059161110643,360,640,ja,2026-01-21,family,book now,Shop now,Dream destinations await,Hotels + flights in one tap,blue,playful,8,0.522,102,0.671,0.71,0.459,0.632,0.435,2,1,1,0,0,1,assets/creative_500923.png,217344,1150770,12526,698,741858,1295,65,0.4290123456790123
500924,20154,BiteRush,BiteRush Delivery,food_delivery,native,stable,,55,44761.41,14089078,52387,4318,81031.33,0.0037182702799998693,0.08242502911027545,0.3064785360688613,1.8102944031477113,0.008628226876735137,0.0018111839214885494,-0.7900861964615041,0.08613792344111278,0.07960368978476255,-0.07585780333812298,0.010383411385017863,320,320,de,2026-01-14,food-closeup,fast,Get offer,Dinner in minutes,Late-night deals available,purple,adventurous,0,0.64,61,0.77,0.788,0.271,0.571,0.431,2,2,0,0,0,1,assets/creative_500924.png,566249,3157891,27247,2347,1616070,2927,233,0.23858024691358026
500925,20154,BiteRush,BiteRush Delivery,food_delivery,interstitial,stable,,41,31970.87,7932043,34389,2799,52125.96,0.004335453047846564,0.08139230567914159,0.3528725197278935,1.6304204421087072,0.010368508558306311,0.0018020283613055502,-0.8262017771242588,0.08589770427744052,0.08406893652795293,-0.02129006548976986,0.010916366643962247,360,640,es,2026-01-28,combo,security,Shop now,"Fast food, fast",Free delivery over $15,orange,trustworthy,12,0.323,69,0.833,0.63,0.228,0.293,0.107,3,3,0,1,0,1,assets/creative_500925.png,236010,1382166,14331,1231,1320179,2379,200,0.30092592592592593
500926,20154,BiteRush,BiteRush Delivery,food_delivery,native,stable,,50,41066.92,12832204,47360,4268,77312.94,0.003690714393256217,0.09011824324324325,0.33260069743280263,1.8826086787126963,0.009533317765118485,0.0018006547024404167,-0.8111198276607496,0.09685828576565239,0.0869969040247678,-0.10181247440971752,0.010650737966562372,320,320,es,2026-01-19,urgency,trending,Install now,"Fast food, fast",Fresh favorites nearby,black,calm,0,0.509,62,0.944,0.343,0.264,0.54,0.24,1,2,1,1,0,0,assets/creative_500926.png,486443,2333815,22249,2155,1793792,3230,281,0.27438271604938275
500927,20154,BiteRush,BiteRush Delivery,food_delivery,native,stable,,46,37123.6,11657917,42258,4015,73632.77,0.0036248328067526986,0.09501159543755029,0.3444011481639473,1.983449072826989,0.009571725874694544,0.0018098086627537512,-0.8109213859186595,0.09586015694751186,0.09013819095477386,-0.059690763868361474,0.011252395591821113,320,320,es,2026-01-23,urgency,2-for-1,Try for free,Hungry? We got you,Fresh favorites nearby,black,playful,0,0.314,63,0.954,0.643,0.427,0.61,0.441,3,2,1,1,0,0,assets/creative_500927.png,362566,2223319,21281,2040,1759302,3184,287,0.2972222222222222
500928,20154,BiteRush,BiteRush Delivery,food_delivery,native,underperformer,,57,53778.25,16994726,58733,4994,92416.08,0.003455954512005666,0.08502885941463913,0.29385587034471755,1.71846573661285,0.008234565272788758,0.0018335720995900785,-0.7773322526631559,0.08756325716914584,0.08420113061588813,-0.03839654510296586,0.01015702654405814,320,320,de,2026-01-12,combo,free delivery,Learn more,Hungry? We got you,Late-night deals available,purple,adventurous,0,0.527,51,0.922,0.58,0.315,0.485,0.576,1,2,0,1,0,0,assets/creative_500928.png,758175,3959529,32605,2855,1833034,3361,283,0.19197530864197532
500929,20154,BiteRush,BiteRush Delivery,food_delivery,interstitial,stable,,58,57220.92,14272735,56158,5206,96362.47,0.003934634812458859,0.09270273157875993,0.36475139487981806,1.68404265432992,0.009007433689465822,0.0018376294160663113,-0.7959874610883435,0.0968586387434555,0.07654226961157654,-0.20975278401020991,0.010564368211236118,360,640,es,2026-01-11,product-focus,late-night,Get offer,"Your cravings, delivered",Fresh favorites nearby,orange,premium,0,0.418,49,0.936,0.748,0.312,0.826,0.704,0,2,1,1,0,0,assets/creative_500929.png,1158683,3774438,33998,3293,1429015,2626,201,0.2882716049382716
500930,20155,FluxStream,FluxStream Now,entertainment,native,underperformer,,55,64844.97,12982444,40772,4004,87998.76,0.0031405488827835498,0.0982046502501717,0.30841650462732595,1.3570637784241397,0.006255224200222439,0.0018158965086497694,-0.7096992129258619,0.1010951592122216,0.09918768704574604,-0.01886808608186019,0.007175833904297791,320,320,fr,2026-01-18,testimonial,exclusive,Learn more,Stream the hype,New hits every week,blue,urgent,0,0.2,45,0.892,0.412,0.28,0.828,0.686,1,1,0,0,1,1,assets/creative_500930.png,1097978,3474216,21732,2197,1288069,2339,232,0.14290123456790124
500931,20155,FluxStream,FluxStream Now,entertainment,interstitial,stable,,44,48666.08,7758360,31100,2812,61413.24,0.004008579132703303,0.09041800643086817,0.3624477337994112,1.2619311027311013,0.009029170329475216,0.0017881650608550142,-0.8019568802442845,0.09390801830002408,0.08511673151750973,-0.09361593335328744,0.009302454840203799,360,640,ja,2026-01-29,drama,exclusive,Start now,Exclusive tonight,New hits every week,black,premium,8,0.268,12,0.835,0.55,0.373,0.692,0.724,3,0,0,0,0,0,assets/creative_500931.png,267178,1379861,12459,1170,1149782,2056,175,0.2416666666666667
500932,20155,FluxStream,FluxStream Now,entertainment,native,underperformer,,54,54929.55,11064530,37954,3682,83077.69,0.00343024059765756,0.09701217263002582,0.3327750930224781,1.5124407536562743,0.006987368291011258,0.0017486119013518022,-0.7497467102741293,0.10025938277486633,0.0949041608228144,-0.05341367365164362,0.008040274532576738,320,320,fr,2026-01-19,ugc,2-for-1,Claim reward,A new season drops,Cancel anytime,orange,urgent,0,0.461,50,0.821,0.541,0.142,0.922,0.619,1,2,0,0,0,1,assets/creative_500932.png,447330,2703593,18891,1894,1223256,2139,203,0.195679012345679
500933,20155,FluxStream,FluxStream Now,entertainment,interstitial,underperformer,,54,61520.14,9788184,35541,3205,71967.23,0.0036310106144306236,0.09017754143102333,0.327435610119303,1.1698157709003913,0.007807935762790031,0.0018338292105268517,-0.7651326462922174,0.09364919887895934,0.08106607440310938,-0.13436446468819796,0.009063923801852286,360,640,ja,2026-01-19,drama,trending,Get offer,Stream the hype,New hits every week,lime,playful,8,0.432,26,0.893,0.556,0.352,0.619,0.541,3,1,0,0,0,0,assets/creative_500933.png,392684,2422023,18911,1771,982098,1801,146,0.17314814814814813
500934,20155,FluxStream,FluxStream Now,entertainment,rewarded_video,stable,,45,44325.67,5785183,29878,3081,69702.58,0.005164573013507093,0.10311935203159515,0.5325674226727141,1.572510466282856,0.010639204194121963,0.0017672547485567999,-0.8338922050642483,0.10254864818322713,0.09888670595939751,-0.03570931736990535,0.010877385089849185,360,640,de,2026-01-28,discount,exclusive,Get offer,Exclusive tonight,New hits every week,red,urgent,30,0.05,49,0.83,0.41,0.464,0.77,0.627,2,1,0,0,0,1,assets/creative_500934.png,225038,1091623,11614,1191,864052,1527,151,0.47098765432098766
500935,20155,FluxStream,FluxStream Now,entertainment,rewarded_video,fatigued,12,42,42693.909999999996,5604170,35550,3663,81304.31,0.0063434906507118805,0.10303797468354431,0.6536204290733508,1.9043538059643637,0.012079316171354736,0.00246817973127707,-0.7956689189798518,0.10145643051098494,0.09547288211564321,-0.05897653175067963,0.012502332524724762,360,640,fr,2026-01-31,ugc,trending,Get offer,Exclusive tonight,Start free today,lime,urgent,10,0.129,26,0.828,0.526,0.331,0.889,1.0,0,2,1,0,1,0,assets/creative_500935.png,177866,1006100,12153,1233,903905,2231,213,0.6367283950617284
500936,20156,VoxelRealm,VoxelRealm Quest,gaming,playable,stable,,39,12523.16,1740532,20367,4287,23805.47,0.011701594684843485,0.21048755339519812,2.4630400360349594,1.9009155836066935,0.016843204449213656,0.0066127700380916865,-0.6073924021981214,0.21356396643260833,0.18580060422960726,-0.13000021804596895,0.017433551235105583,360,640,es,2026-01-20,gameplay,challenge,Watch now,Join the arena,Free rewards for new players,lime,excited,30,0.387,43,0.591,0.192,0.479,0.645,1.0,2,0,0,0,1,0,assets/creative_500936.png,55540,346668,5839,1247,300328,1986,369,0.7799382716049382
